,Rainfall,Temperature,Humidity,WindSpeed
2015-02-26,0.0,25.38,57.41,1.81
2015-02-27,0.0,25.78,56.06,1.93
2015-02-28,0.6,25.11,55.83,2.18
2015-03-01,1.34,24.83,66.17,3.16
2015-03-02,6.43,24.49,70.99,2.91
2015-03-03,0.44,24.12,64.26,2.64
2015-03-04,0.16,23.47,63.55,2.5
2015-03-05,0.0,25.23,59.62,2.15
2015-03-06,0.03,26.92,55.1,1.38
2015-03-07,0.24,27.94,51.02,0.91
2015-03-08,2.97,27.25,57.06,1.82
2015-03-09,8.82,26.13,68.71,1.22
2015-03-10,0.04,26.32,56.66,2.51
2015-03-11,0.0,25.21,42.71,3.31
2015-03-12,0.0,26.13,44.14,3.32
2015-03-13,0.0,27.45,40.28,2.52
2015-03-14,0.0,27.08,44.24,2.0
2015-03-15,0.0,27.46,61.3,1.81
2015-03-16,0.0,28.2,57.95,1.68
2015-03-17,0.0,29.01,51.11,0.99
2015-03-18,0.0,28.98,46.92,1.09
2015-03-19,0.0,28.52,46.17,1.07
2015-03-20,0.0,28.07,31.05,2.42
2015-03-21,0.0,28.36,25.53,2.61
2015-03-22,0.0,28.65,27.43,1.71
2015-03-23,0.03,29.17,39.82,1.34
2015-03-24,0.03,30.15,45.74,1.97
2015-03-25,0.02,30.46,31.27,2.5
2015-03-26,0.01,29.45,34.44,2.8
2015-03-27,0.0,29.09,30.1,3.06
2015-03-28,0.0,28.83,29.83,1.95
2015-03-29,0.32,29.39,40.84,1.67
2015-03-30,0.45,28.26,52.85,1.47
2015-03-31,1.75,27.35,60.53,1.15
2015-04-01,0.51,29.41,52.34,1.61
2015-04-02,0.04,29.54,48.67,2.85
2015-04-03,0.0,29.24,50.38,2.73
2015-04-04,0.0,29.61,46.58,2.82
2015-04-05,0.0,30.24,34.63,1.72
2015-04-06,0.0,29.83,46.65,2.46
2015-04-07,0.01,29.72,48.68,2.36
2015-04-08,0.0,29.87,48.82,1.98
2015-04-09,0.02,28.72,54.02,2.56
2015-04-10,3.62,28.43,56.28,2.76
2015-04-11,1.21,25.79,61.89,1.77
2015-04-12,5.62,26.82,61.73,1.43
2015-04-13,3.86,25.92,67.9,1.12
2015-04-14,0.63,26.7,59.12,1.03
2015-04-15,0.06,27.29,56.41,1.53
2015-04-16,0.01,28.34,51.63,1.59
2015-04-17,0.02,28.93,50.72,1.3
2015-04-18,0.01,29.58,48.26,1.72
2015-04-19,0.0,30.4,44.63,2.13
2015-04-20,0.0,30.91,44.86,2.28
2015-04-21,0.13,31.14,46.54,1.74
2015-04-22,1.55,29.99,57.1,2.7
2015-04-23,8.75,27.95,68.09,2.75
2015-04-24,4.46,26.87,71.52,1.56
2015-04-25,3.08,25.94,73.03,2.1
2015-04-26,0.58,28.4,59.17,1.3
2015-04-27,0.75,28.94,55.49,1.45
2015-04-28,0.02,29.55,55.03,1.63
2015-04-29,0.64,30.01,54.99,2.52
2015-04-30,0.25,29.55,55.18,2.87
2015-05-01,0.01,30.03,54.42,2.95
2015-05-02,0.43,29.56,56.64,3.27
2015-05-03,0.08,29.66,53.65,3.25
2015-05-04,3.68,30.22,52.96,1.84
2015-05-05,3.97,28.89,62.27,1.57
2015-05-06,0.49,29.32,60.46,2.01
2015-05-07,5.32,27.73,67.93,2.21
2015-05-08,6.71,27.26,72.5,2.05
2015-05-09,0.11,27.52,71.38,2.76
2015-05-10,0.23,26.39,74.9,1.72
2015-05-11,1.27,26.44,75.95,2.13
2015-05-12,5.58,26.39,74.67,1.27
2015-05-13,20.23,25.26,82.11,2.09
2015-05-14,0.24,28.16,61.1,2.15
2015-05-15,1.15,26.98,64.82,1.53
2015-05-16,8.2,28.2,67.53,1.41
2015-05-17,7.11,27.53,72.95,1.75
2015-05-18,2.88,26.64,76.25,3.35
2015-05-19,0.49,26.32,78.08,3.8
2015-05-20,0.06,27.66,69.57,4.15
2015-05-21,0.0,27.35,73.06,4.34
2015-05-22,0.0,25.24,70.18,4.16
2015-05-23,0.0,26.26,69.22,4.34
2015-05-24,0.0,27.2,73.56,4.04
2015-05-25,0.0,27.89,69.88,4.4
2015-05-26,0.0,28.39,67.42,4.26
2015-05-27,1.36,27.96,69.08,4.4
2015-05-28,1.33,26.72,74.65,3.04
2015-05-29,22.35,26.29,78.53,3.3
2015-05-30,12.76,26.71,76.59,2.28
2015-05-31,12.86,24.91,85.01,2.61
2015-06-01,5.43,25.89,80.16,3.16
2015-06-02,3.13,25.43,80.84,3.36
2015-06-03,0.53,26.55,74.38,2.73
2015-06-04,8.16,26.47,77.57,1.51
2015-06-05,3.52,25.61,80.79,1.99
2015-06-06,0.02,26.82,72.52,2.36
2015-06-07,1.15,26.41,75.0,3.74
2015-06-08,5.22,25.4,76.17,3.56
2015-06-09,5.75,24.31,83.58,2.95
2015-06-10,2.68,25.19,78.74,3.76
2015-06-11,3.67,25.34,80.84,4.12
2015-06-12,3.21,23.99,83.84,4.34
2015-06-13,5.58,24.2,80.44,4.55
2015-06-14,8.54,23.57,79.87,4.56
2015-06-15,6.72,23.57,79.98,4.53
2015-06-16,5.68,22.94,83.5,4.7
2015-06-17,7.43,23.7,79.68,5.14
2015-06-18,6.34,23.23,83.72,5.84
2015-06-19,7.01,23.96,84.74,5.47
2015-06-20,9.99,24.69,82.44,6.92
2015-06-21,8.67,24.46,83.72,7.73
2015-06-22,10.62,24.7,85.27,7.25
2015-06-23,2.15,25.63,80.41,7.85
2015-06-24,4.46,25.06,82.01,7.04
2015-06-25,4.99,25.48,81.02,7.1
2015-06-26,3.02,25.14,82.93,7.32
2015-06-27,0.45,25.3,80.74,6.92
2015-06-28,0.29,25.08,81.75,5.08
2015-06-29,0.47,25.21,81.07,4.27
2015-06-30,2.05,25.11,81.25,4.28
2015-07-01,5.11,24.66,81.62,4.05
2015-07-02,3.48,25.45,79.12,3.91
2015-07-03,1.34,24.95,82.02,4.19
2015-07-04,0.34,25.17,80.27,4.54
2015-07-05,0.08,25.6,77.86,4.55
2015-07-06,0.05,24.73,79.57,5.47
2015-07-07,0.37,24.95,78.7,5.65
2015-07-08,1.78,24.97,81.16,5.48
2015-07-09,13.1,25.11,82.54,5.65
2015-07-10,7.85,25.08,81.94,6.15
2015-07-11,2.3,24.63,81.36,5.9
2015-07-12,2.11,25.09,80.78,5.11
2015-07-13,1.66,25.64,78.37,4.16
2015-07-14,1.5,25.29,80.6,3.62
2015-07-15,1.9,25.24,81.28,4.33
2015-07-16,1.57,24.89,80.94,5.44
2015-07-17,1.32,25.35,78.75,6.24
2015-07-18,4.53,24.46,84.43,5.9
2015-07-19,9.86,24.65,82.28,7.15
2015-07-20,5.66,24.22,85.16,5.74
2015-07-21,4.28,24.83,81.84,5.27
2015-07-22,4.88,25.02,81.7,5.05
2015-07-23,4.49,24.97,82.24,5.26
2015-07-24,3.06,24.65,80.52,5.22
2015-07-25,4.53,23.11,82.22,5.0
2015-07-26,5.57,23.41,82.92,4.7
2015-07-27,3.64,23.87,80.75,4.76
2015-07-28,1.31,23.57,83.02,4.24
2015-07-29,0.81,24.57,79.77,4.59
2015-07-30,1.26,24.42,79.16,4.5
2015-07-31,5.1,24.28,81.07,4.46
2015-08-01,2.33,23.97,81.53,4.44
2015-08-02,1.42,24.48,81.11,4.2
2015-08-03,2.76,24.2,82.52,4.17
2015-08-04,3.73,24.31,82.43,4.98
2015-08-05,6.68,24.44,81.82,5.14
2015-08-06,3.2,24.35,82.41,5.09
2015-08-07,2.46,24.46,82.0,5.1
2015-08-08,1.62,24.07,83.55,4.68
2015-08-09,5.85,25.13,80.84,4.84
2015-08-10,8.15,24.47,83.36,4.52
2015-08-11,3.83,23.77,84.9,4.31
2015-08-12,2.69,24.08,83.55,4.4
2015-08-13,7.82,24.3,84.54,4.64
2015-08-14,4.32,24.75,81.73,4.51
2015-08-15,6.97,24.94,81.17,4.03
2015-08-16,2.16,24.76,82.05,3.88
2015-08-17,20.81,24.62,83.0,2.64
2015-08-18,4.41,25.47,81.94,1.29
2015-08-19,5.41,26.38,79.82,1.72
2015-08-20,15.24,24.29,86.58,3.09
2015-08-21,6.37,24.56,84.15,2.78
2015-08-22,1.59,24.09,82.52,3.7
2015-08-23,14.26,24.16,82.95,3.87
2015-08-24,5.05,24.18,83.32,3.59
2015-08-25,1.24,24.28,81.9,3.61
2015-08-26,5.39,24.42,82.62,4.04
2015-08-27,7.34,23.99,85.41,3.68
2015-08-28,3.42,24.18,84.12,3.88
2015-08-29,13.95,24.25,85.28,3.39
2015-08-30,14.22,24.36,84.64,3.35
2015-08-31,3.18,24.25,83.65,3.14
2015-09-01,0.06,24.31,81.96,2.96
2015-09-02,0.23,24.44,81.74,2.92
2015-09-03,2.44,25.07,78.8,2.02
2015-09-04,5.06,25.43,82.49,1.29
2015-09-05,2.57,25.91,80.06,1.07
2015-09-06,31.09,23.63,91.7,1.78
2015-09-07,11.28,22.81,90.09,2.38
2015-09-08,7.19,23.17,86.26,3.14
2015-09-09,2.39,22.58,88.21,1.93
2015-09-10,2.82,23.5,86.15,3.08
2015-09-11,7.38,23.04,88.95,3.75
2015-09-12,4.92,23.32,85.99,2.7
2015-09-13,8.57,23.68,86.02,2.9
2015-09-14,10.69,23.24,89.85,3.97
2015-09-15,8.34,22.65,88.76,3.63
2015-09-16,10.74,22.33,88.98,4.37
2015-09-17,4.49,23.04,89.71,3.58
2015-09-18,2.99,24.34,87.23,3.37
2015-09-19,0.6,24.65,84.98,2.95
2015-09-20,1.39,24.19,84.76,2.98
2015-09-21,0.37,23.81,84.18,2.46
2015-09-22,0.01,23.65,82.65,2.2
2015-09-23,0.01,25.05,76.97,1.32
2015-09-24,6.29,25.3,82.48,1.23
2015-09-25,3.78,25.01,84.46,2.16
2015-09-26,0.57,24.45,86.34,1.81
2015-09-27,5.66,23.96,88.91,1.43
2015-09-28,1.55,24.85,79.04,1.33
2015-09-29,0.42,24.8,73.83,2.0
2015-09-30,3.71,24.87,78.83,3.17
2015-10-01,6.12,24.8,83.0,1.82
2015-10-02,6.16,24.06,88.23,1.69
2015-10-03,5.45,24.05,88.26,1.86
2015-10-04,5.91,24.36,85.68,2.08
2015-10-05,18.35,24.33,86.81,0.97
2015-10-06,3.3,24.06,84.09,1.13
2015-10-07,4.4,24.51,83.76,0.87
2015-10-08,1.95,24.06,84.56,1.16
2015-10-09,0.32,24.57,83.48,1.39
2015-10-10,1.67,24.34,85.23,2.32
2015-10-11,4.52,24.6,84.74,1.59
2015-10-12,1.79,23.91,82.21,1.33
2015-10-13,0.26,24.74,73.97,1.58
2015-10-14,0.01,24.07,65.92,2.02
2015-10-15,0.0,24.42,63.86,1.35
2015-10-16,0.0,24.97,67.94,1.35
2015-10-17,0.0,25.15,71.35,1.91
2015-10-18,0.0,25.3,73.53,1.92
2015-10-19,0.0,25.66,69.97,1.93
2015-10-20,0.06,24.95,69.23,1.99
2015-10-21,0.0,24.52,66.29,2.36
2015-10-22,0.5,23.98,66.37,2.18
2015-10-23,0.0,24.18,62.72,2.1
2015-10-24,0.0,23.68,56.94,2.79
2015-10-25,0.0,23.62,62.12,3.08
2015-10-26,0.0,23.85,71.75,2.85
2015-10-27,0.0,24.11,70.08,2.27
2015-10-28,0.88,24.12,67.79,1.18
2015-10-29,0.66,25.29,74.1,0.91
2015-10-30,0.01,25.84,68.59,1.54
2015-10-31,0.22,25.69,72.9,2.01
2015-11-01,1.47,25.75,75.4,2.05
2015-11-02,9.71,23.19,87.01,1.18
2015-11-03,0.67,24.05,81.36,1.23
2015-11-04,0.61,24.56,80.57,1.69
2015-11-05,0.36,25.25,71.29,2.03
2015-11-06,0.02,24.65,68.53,1.97
2015-11-07,0.0,23.97,70.32,2.51
2015-11-08,0.0,24.61,69.97,2.94
2015-11-09,0.72,24.55,68.65,2.95
2015-11-10,0.99,22.18,77.59,2.43
2015-11-11,0.47,23.39,80.16,4.03
2015-11-12,0.32,25.13,76.77,2.96
2015-11-13,0.06,23.69,66.48,2.34
2015-11-14,0.0,21.73,59.99,2.5
2015-11-15,0.42,22.61,63.84,2.85
2015-11-16,1.59,22.39,73.41,2.95
2015-11-17,0.11,22.56,72.78,2.79
2015-11-18,0.26,24.05,74.4,3.55
2015-11-19,2.01,24.73,77.99,3.95
2015-11-20,7.73,24.52,77.35,3.37
2015-11-21,3.91,24.41,78.08,3.12
2015-11-22,3.19,24.12,79.05,3.29
2015-11-23,5.75,23.8,83.23,2.48
2015-11-24,1.94,23.68,79.35,2.83
2015-11-25,0.09,23.22,71.58,2.88
2015-11-26,0.0,22.3,62.0,1.98
2015-11-27,0.0,22.65,69.41,1.56
2015-11-28,0.0,22.6,63.03,2.16
2015-11-29,0.04,22.06,72.43,3.21
2015-11-30,0.42,24.06,76.4,2.93
2015-12-01,0.03,24.26,73.43,3.13
2015-12-02,1.91,23.66,75.96,3.09
2015-12-03,0.4,24.0,72.41,2.96
2015-12-04,0.0,23.06,66.12,3.37
2015-12-05,0.0,22.6,67.14,3.88
2015-12-06,0.0,22.68,67.59,3.93
2015-12-07,0.0,23.43,66.76,3.57
2015-12-08,0.0,22.77,65.04,3.12
2015-12-09,0.0,23.22,65.85,3.06
2015-12-10,0.0,25.7,70.14,2.11
2015-12-11,0.0,25.4,73.44,1.57
2015-12-12,0.0,26.65,66.01,1.1
2015-12-13,0.01,26.09,70.21,1.02
2015-12-14,0.01,26.31,66.79,0.81
2015-12-15,0.0,26.16,61.43,0.73
2015-12-16,0.0,25.34,56.41,0.92
2015-12-17,0.0,24.29,60.34,1.56
2015-12-18,0.0,24.92,64.89,0.79
2015-12-19,0.0,24.74,60.39,1.25
2015-12-20,0.0,24.21,60.4,1.61
2015-12-21,0.0,24.29,64.39,1.2
2015-12-22,0.0,24.93,63.2,0.77
2015-12-23,0.0,24.06,58.22,1.22
2015-12-24,0.0,23.79,53.65,1.57
2015-12-25,0.0,23.07,55.03,3.01
2015-12-26,0.0,21.74,56.36,3.53
2015-12-27,0.0,22.8,60.31,3.62
2015-12-28,0.0,21.98,55.74,3.58
2015-12-29,0.0,22.16,52.22,3.5
2015-12-30,0.0,22.35,49.96,3.51
2015-12-31,0.0,21.99,53.84,3.85
2016-01-01,0.0,22.01,56.75,4.17
2016-01-02,0.0,21.94,51.16,3.18
2016-01-03,0.0,22.15,44.5,2.75
2016-01-04,0.0,22.37,46.99,3.1
2016-01-05,0.0,22.08,51.06,2.6
2016-01-06,0.0,22.22,48.22,2.4
2016-01-07,0.0,21.66,50.45,2.75
2016-01-08,0.0,20.58,50.71,2.76
2016-01-09,0.0,22.02,43.09,2.77
2016-01-10,0.0,21.89,46.96,2.84
2016-01-11,0.0,22.34,42.85,3.0
2016-01-12,0.0,22.13,45.04,2.0
2016-01-13,0.0,22.4,51.29,1.58
2016-01-14,0.0,22.71,59.94,1.31
2016-01-15,0.0,22.59,60.12,1.58
2016-01-16,0.0,22.75,66.61,2.32
2016-01-17,0.0,22.81,66.41,1.43
2016-01-18,0.01,22.77,66.69,1.74
2016-01-19,1.05,23.65,68.61,1.69
2016-01-20,0.12,23.79,68.38,1.06
2016-01-21,0.01,24.93,61.33,1.47
2016-01-22,0.0,25.19,60.11,3.23
2016-01-23,0.0,25.03,60.7,3.43
2016-01-24,0.0,25.43,59.66,1.81
2016-01-25,0.0,25.82,56.65,1.78
2016-01-26,0.0,25.05,49.9,1.41
2016-01-27,0.0,25.22,51.88,0.71
2016-01-28,0.0,25.63,44.03,0.86
2016-01-29,0.0,25.54,39.96,1.73
2016-01-30,0.0,25.07,39.56,2.81
2016-01-31,0.0,25.35,34.76,2.89
2016-02-01,0.0,25.65,28.75,2.3
2016-02-02,0.0,26.21,29.08,2.2
2016-02-03,0.0,25.78,28.84,2.38
2016-02-04,0.0,26.05,30.32,1.86
2016-02-05,0.0,25.41,37.89,1.59
2016-02-06,0.0,24.68,55.31,2.63
2016-02-07,0.0,25.78,61.6,1.44
2016-02-08,0.0,27.27,51.7,1.22
2016-02-09,0.0,27.22,55.7,1.68
2016-02-10,0.0,26.78,58.63,2.11
2016-02-11,0.0,25.88,63.33,2.58
2016-02-12,0.0,25.91,62.41,2.29
2016-02-13,0.0,25.93,55.67,1.96
2016-02-14,0.0,26.76,46.79,1.35
2016-02-15,0.0,26.56,40.08,1.41
2016-02-16,0.0,26.83,44.67,1.49
2016-02-17,0.0,26.89,32.66,3.48
2016-02-18,0.0,27.4,42.11,3.91
2016-02-19,0.0,27.66,29.84,2.07
2016-02-20,0.0,28.45,35.06,1.71
2016-02-21,0.0,28.73,41.6,1.49
2016-02-22,0.0,29.39,45.34,1.12
2016-02-23,0.0,29.12,37.58,2.29
2016-02-24,0.0,28.44,59.64,3.03
2016-02-25,0.0,28.59,51.04,2.11
2016-02-26,0.0,29.95,41.61,1.06
2016-02-27,0.0,29.0,38.32,1.54
2016-02-28,0.0,29.22,37.46,1.36
2016-02-29,0.0,29.3,41.43,2.05
2016-03-01,0.0,27.46,43.0,1.94
2016-03-02,0.0,28.73,38.39,2.8
2016-03-03,0.0,28.67,34.43,3.48
2016-03-04,0.0,28.66,35.85,2.51
2016-03-05,0.0,29.3,28.81,2.39
2016-03-06,0.0,29.35,32.35,1.21
2016-03-07,0.0,29.46,37.05,1.46
2016-03-08,0.0,29.05,46.45,1.51
2016-03-09,0.0,28.81,45.54,1.12
2016-03-10,0.0,30.15,30.79,1.3
2016-03-11,0.0,29.68,47.67,1.11
2016-03-12,0.0,29.66,54.06,2.6
2016-03-13,0.0,29.1,50.54,3.2
2016-03-14,0.0,29.27,37.79,1.95
2016-03-15,0.0,28.03,41.4,2.82
2016-03-16,0.02,27.56,52.2,2.81
2016-03-17,0.0,28.55,51.26,2.79
2016-03-18,0.0,30.2,40.25,1.48
2016-03-19,0.0,30.11,48.04,2.14
2016-03-20,0.0,30.82,43.6,1.9
2016-03-21,0.0,31.09,38.11,2.13
2016-03-22,0.0,29.96,51.09,2.69
2016-03-23,0.0,30.33,43.48,1.62
2016-03-24,0.0,30.16,45.43,1.79
2016-03-25,0.0,30.83,43.14,1.79
2016-03-26,0.0,30.68,40.0,1.53
2016-03-27,0.0,29.97,49.59,2.33
2016-03-28,0.07,30.41,48.09,1.45
2016-03-29,0.04,30.28,51.03,1.85
2016-03-30,0.01,30.88,49.58,2.05
2016-03-31,0.51,30.54,48.81,2.63
2016-04-01,0.34,30.71,46.27,2.16
2016-04-02,0.09,31.2,46.5,2.52
2016-04-03,0.64,30.75,50.03,2.75
2016-04-04,0.02,31.44,45.81,1.62
2016-04-05,0.13,30.75,51.06,2.51
2016-04-06,0.18,30.63,52.97,2.55
2016-04-07,0.01,31.5,45.99,2.11
2016-04-08,0.0,31.63,47.34,2.33
2016-04-09,3.66,30.13,53.8,3.3
2016-04-10,1.4,29.93,53.61,2.63
2016-04-11,0.0,30.79,48.64,2.31
2016-04-12,0.0,31.59,50.0,2.43
2016-04-13,0.0,30.77,50.16,3.38
2016-04-14,0.0,31.41,45.41,2.28
2016-04-15,0.12,31.72,50.75,2.54
2016-04-16,1.47,31.28,52.2,3.61
2016-04-17,0.18,31.12,47.62,2.65
2016-04-18,0.0,32.06,44.21,1.68
2016-04-19,0.0,31.94,49.1,2.15
2016-04-20,0.0,31.86,51.1,2.78
2016-04-21,0.03,31.13,55.22,3.43
2016-04-22,0.0,30.93,52.56,4.08
2016-04-23,0.0,31.12,44.66,3.41
2016-04-24,0.0,31.1,43.75,3.27
2016-04-25,0.0,31.33,39.8,2.19
2016-04-26,0.0,31.78,43.05,2.23
2016-04-27,0.0,31.8,48.31,2.37
2016-04-28,0.02,30.86,50.7,2.83
2016-04-29,0.32,30.27,55.1,2.81
2016-04-30,0.07,31.33,46.37,1.38
2016-05-01,0.31,31.31,51.94,3.45
2016-05-02,0.06,31.63,47.54,2.87
2016-05-03,5.48,31.65,53.22,2.99
2016-05-04,8.4,29.77,57.99,2.25
2016-05-05,0.0,30.17,55.67,1.86
2016-05-06,3.26,29.66,56.4,2.24
2016-05-07,2.81,29.4,56.42,1.56
2016-05-08,0.01,29.67,50.1,2.16
2016-05-09,0.0,30.36,45.5,1.8
2016-05-10,0.3,31.22,47.63,2.41
2016-05-11,0.55,31.61,45.66,1.99
2016-05-12,3.4,30.01,55.99,2.65
2016-05-13,3.22,29.29,63.9,2.9
2016-05-14,2.0,30.84,60.43,2.58
2016-05-15,2.5,30.77,60.65,2.04
2016-05-16,4.52,30.05,62.37,2.04
2016-05-17,5.35,27.43,75.25,2.47
2016-05-18,2.32,27.36,73.65,4.17
2016-05-19,3.48,27.29,73.34,4.5
2016-05-20,4.31,26.95,74.35,4.83
2016-05-21,0.04,28.45,67.09,4.9
2016-05-22,0.0,28.82,65.61,4.55
2016-05-23,0.01,29.19,65.38,4.8
2016-05-24,0.01,29.47,63.29,4.7
2016-05-25,0.02,28.92,63.37,5.0
2016-05-26,0.4,28.05,68.22,4.29
2016-05-27,0.08,28.47,62.13,4.12
2016-05-28,4.31,28.15,66.0,3.57
2016-05-29,2.75,27.13,69.54,3.75
2016-05-30,8.47,27.28,73.01,3.93
2016-05-31,2.1,27.37,69.94,3.41
2016-06-01,2.32,27.77,70.74,3.24
2016-06-02,3.13,24.74,83.03,3.29
2016-06-03,2.95,26.73,75.64,2.59
2016-06-04,6.22,25.46,82.6,1.97
2016-06-05,3.14,26.51,75.92,2.81
2016-06-06,1.12,25.89,78.34,3.35
2016-06-07,1.99,25.88,79.43,3.28
2016-06-08,11.77,25.31,78.97,3.5
2016-06-09,6.9,24.61,79.15,3.08
2016-06-10,7.57,24.72,83.52,3.98
2016-06-11,3.2,24.82,77.06,4.15
2016-06-12,2.39,24.84,74.96,4.61
2016-06-13,5.9,24.07,75.3,4.93
2016-06-14,1.76,25.44,77.28,4.86
2016-06-15,1.28,25.27,77.82,4.85
2016-06-16,1.76,25.99,77.3,3.9
2016-06-17,3.47,26.12,75.65,4.06
2016-06-18,12.68,25.47,78.97,4.32
2016-06-19,2.52,24.65,77.91,4.48
2016-06-20,4.84,24.39,80.74,3.96
2016-06-21,6.05,23.53,85.18,4.14
2016-06-22,11.94,22.86,82.92,4.62
2016-06-23,5.15,22.99,83.23,5.46
2016-06-24,3.88,23.3,84.48,4.15
2016-06-25,5.91,23.18,82.01,5.32
2016-06-26,6.6,23.93,85.67,4.52
2016-06-27,8.4,24.56,83.28,5.04
2016-06-28,23.06,24.6,85.0,5.8
2016-06-29,19.41,24.11,87.16,6.07
2016-06-30,4.18,24.57,84.31,6.17
2016-07-01,4.61,24.63,83.11,6.35
2016-07-02,6.74,24.94,82.01,6.73
2016-07-03,7.12,24.87,81.4,6.72
2016-07-04,13.66,24.65,83.71,5.32
2016-07-05,9.64,24.17,87.04,5.04
2016-07-06,7.05,24.4,86.77,4.79
2016-07-07,1.88,24.74,83.97,5.01
2016-07-08,1.45,24.51,83.78,5.48
2016-07-09,2.85,24.32,85.76,6.75
2016-07-10,5.45,24.72,83.43,7.34
2016-07-11,2.37,24.75,82.36,7.18
2016-07-12,2.57,24.68,82.33,6.07
2016-07-13,2.31,24.66,82.19,5.65
2016-07-14,1.03,24.77,80.87,4.22
2016-07-15,0.98,24.86,80.84,3.56
2016-07-16,2.01,24.62,81.01,3.51
2016-07-17,2.59,23.95,83.61,2.92
2016-07-18,5.29,23.76,85.1,3.39
2016-07-19,1.99,23.36,84.2,3.79
2016-07-20,15.27,23.42,85.11,4.09
2016-07-21,10.99,23.4,85.92,4.55
2016-07-22,8.85,22.81,87.81,4.45
2016-07-23,14.16,23.22,87.3,3.98
2016-07-24,12.02,23.63,84.67,3.62
2016-07-25,2.95,23.76,82.54,3.0
2016-07-26,3.31,23.74,82.81,2.9
2016-07-27,9.53,23.06,88.11,2.62
2016-07-28,8.74,23.41,88.34,3.37
2016-07-29,5.18,22.47,88.83,3.46
2016-07-30,6.18,23.0,88.38,4.18
2016-07-31,2.6,22.6,86.93,4.64
2016-08-01,2.09,22.99,84.36,5.61
2016-08-02,1.24,23.5,85.27,5.99
2016-08-03,3.25,23.25,85.99,5.68
2016-08-04,5.89,23.39,86.85,5.79
2016-08-05,4.52,24.12,83.97,6.06
2016-08-06,4.23,24.15,83.42,5.96
2016-08-07,2.16,23.83,84.3,5.15
2016-08-08,1.77,23.89,84.04,4.61
2016-08-09,0.94,23.96,83.82,4.62
2016-08-10,1.15,23.81,83.47,4.74
2016-08-11,1.38,24.14,82.78,4.15
2016-08-12,1.61,24.36,83.01,4.36
2016-08-13,0.94,24.54,81.51,4.33
2016-08-14,0.99,24.14,81.77,4.59
2016-08-15,2.47,23.92,82.95,4.85
2016-08-16,2.44,24.12,82.37,5.34
2016-08-17,1.18,24.48,81.7,4.99
2016-08-18,1.21,24.42,81.34,4.26
2016-08-19,1.04,24.56,80.43,4.02
2016-08-20,0.31,24.65,79.36,3.26
2016-08-21,2.07,24.97,80.0,3.5
2016-08-22,2.46,24.96,79.46,3.8
2016-08-23,5.26,24.67,81.36,3.74
2016-08-24,3.38,23.92,85.13,3.42
2016-08-25,4.88,24.69,83.27,3.33
2016-08-26,0.93,24.15,82.12,3.34
2016-08-27,1.63,24.27,81.62,3.42
2016-08-28,3.55,23.57,85.13,3.37
2016-08-29,2.96,24.13,84.66,3.45
2016-08-30,6.12,23.33,88.42,3.3
2016-08-31,7.3,23.57,84.43,3.34
2016-09-01,2.27,23.56,82.07,3.63
2016-09-02,1.56,23.68,82.51,3.6
2016-09-03,1.32,23.4,82.61,3.23
2016-09-04,0.57,23.58,81.97,3.1
2016-09-05,0.18,24.03,79.6,3.42
2016-09-06,1.58,23.72,78.65,3.36
2016-09-07,2.46,23.42,79.44,3.21
2016-09-08,0.67,23.63,77.66,3.06
2016-09-09,0.09,24.26,75.31,3.02
2016-09-10,0.33,24.26,77.47,3.22
2016-09-11,0.34,24.09,78.8,2.93
2016-09-12,1.25,23.99,78.64,2.84
2016-09-13,3.85,24.08,80.47,2.85
2016-09-14,10.86,24.46,82.22,3.38
2016-09-15,4.72,23.19,85.97,3.25
2016-09-16,3.51,23.94,82.57,3.83
2016-09-17,2.49,23.77,82.69,4.37
2016-09-18,1.55,23.27,84.28,4.0
2016-09-19,1.04,24.05,81.35,3.6
2016-09-20,1.39,23.57,82.82,3.75
2016-09-21,7.76,23.19,84.61,3.74
2016-09-22,1.38,22.72,84.53,4.25
2016-09-23,6.4,22.6,89.17,3.92
2016-09-24,4.49,23.33,86.58,4.54
2016-09-25,7.44,23.21,84.95,3.59
2016-09-26,4.57,23.93,85.27,3.11
2016-09-27,1.01,24.5,83.85,2.96
2016-09-28,1.94,24.58,84.66,2.46
2016-09-29,0.58,24.94,81.09,2.83
2016-09-30,0.09,24.45,80.26,3.09
2016-10-01,0.0,23.96,79.73,3.1
2016-10-02,0.08,23.92,78.16,2.79
2016-10-03,0.02,24.0,78.37,2.72
2016-10-04,0.04,23.81,79.49,3.01
2016-10-05,0.3,22.73,83.29,2.82
2016-10-06,0.15,22.78,79.36,2.7
2016-10-07,0.65,23.55,78.31,2.59
2016-10-08,1.06,24.03,79.57,3.28
2016-10-09,3.59,23.91,81.38,3.52
2016-10-10,5.21,24.16,81.8,3.31
2016-10-11,17.96,23.72,88.7,2.11
2016-10-12,5.78,24.68,84.3,1.18
2016-10-13,3.3,25.22,78.06,1.82
2016-10-14,0.06,24.11,65.67,2.73
2016-10-15,0.0,23.14,64.0,1.84
2016-10-16,0.0,22.9,66.5,1.97
2016-10-17,0.0,23.09,68.4,1.6
2016-10-18,0.0,23.37,68.9,1.42
2016-10-19,0.0,23.33,70.22,1.31
2016-10-20,0.0,23.01,68.25,1.26
2016-10-21,0.0,22.89,67.75,1.37
2016-10-22,0.0,22.93,67.29,1.34
2016-10-23,0.0,22.89,64.15,1.63
2016-10-24,0.0,24.0,71.72,1.7
